Operation, Size, OpenCL Overhead, GPU Data Trans, GPU Ex, CPU Ex,
Vector Addition, 32, 1389003714, 7711042 ,167213, 1185886,
Vector Addition, 32, 47835319, 1760655 ,76977, 5987,
Vector Addition, 32, 55821770, 2474410 ,83821, 8981,
Vector Addition, 32, 44731829, 2185743 ,95795, 9409,
Vector Addition, 32, 73778993, 2442763 ,114612, 8981,
Vector Addition, 32, 77070224, 2207553 ,99644, 7698,
Vector Addition, 32, 75431878, 3279684 ,124875, 11119,
Vector Addition, 32, 275045277, 4119598 ,171917, 7271,
Vector Addition, 32, 70312850, 3742406 ,192873, 9836,
Vector Addition, 32, 30729130, 2503918 ,100071, 13685,
Vector Addition, 32, 66851842, 1811972 ,73985, 15823,
Vector Addition, 32, 45871101, 3300211 ,97933, 8125,
Vector Addition, 32, 51213364, 1563933 ,65004, 8126,
Vector Addition, 32, 14909755, 2440197 ,154384, 12830,
Vector Addition, 32, -76292747, 5917031 ,145402, 7698,
Vector Addition, 32, 134003468, 2100213 ,82109, 9408,
Vector Addition, 32, 78070934, 1892801 ,86386, 11547,
Vector Addition, 32, 67858540, 2058730 ,81682, 14112,
Vector Addition, 32, 119112959, 3586313 ,133428, 13257,
Vector Addition, 32, 78534512, 3942122 ,152245, 9836,
Vector Addition, 32, 60940370, 2135708 ,80827, 8553,
Vector Addition, 32, 58178576, 1942409 ,85103, 22238,
Vector Addition, 32, 66840293, 2217817 ,85531, 10264,
Vector Addition, 32, 58963750, 2187881 ,85959, 8553,
Vector Addition, 32, 65095035, 1888523 ,77833, 8981,
Vector Addition, 32, 57337806, 1995010 ,84247, 7698,
Vector Addition, 32, 56060830, 2691658 ,145831, 8553,
Vector Addition, 32, 63442578, 2403420 ,109052, 8554,
Vector Addition, 32, 62832314, 1788024 ,75695, 8126,
Vector Addition, 32, 74699733, 2019386 ,82537, 6842,
Vector Addition, 32, 61979143, 1784176 ,78688, 6842,
Vector Addition, 32, 55692192, 1870561 ,78689, 29508,
Vector Addition, 32, 55962042, 2360653 ,115895, 13685,
Vector Addition, 32, 59142937, 2059585 ,89807, 8126,
Vector Addition, 32, 58175582, 3008123 ,146258, 7698,
Vector Addition, 32, 56858405, 2177190 ,81682, 8981,
Vector Addition, 32, 50203242, 2152386 ,80399, 8553,
Vector Addition, 32, 62417061, 2293085 ,134284, 8980,
Vector Addition, 32, 58006658, 1978758 ,88524, 17962,
Vector Addition, 32, 53127545, 2063435 ,88952, 8553,
Vector Addition, 32, 63460112, 2545402 ,135566, 9836,
Vector Addition, 32, 62204946, 1888951 ,85531, 9408,
Vector Addition, 32, 63014923, 3022237 ,144119, 33785,
Vector Addition, 32, 60481069, 2382891 ,113757, 12402,
Vector Addition, 32, 63853554, 1902208 ,88525, 15396,
Vector Addition, 32, 56914856, 1855593 ,75695, 16679,
Vector Addition, 32, 55544650, 2427796 ,119743, 6843,
Vector Addition, 32, 45378442, 1648609 ,67569, 18817,
Vector Addition, 32, 47596259, 1574198 ,65858, 8981,
Vector Addition, 32, 47714293, 1495508 ,60300, 13685,
Vector Addition, 32, 49960335, 1507055 ,57733, 7698,
Vector Addition, 32, 48610228, 2368780 ,103492, 9409,
Vector Addition, 32, 51336955, 2499215 ,110762, 14968,
Vector Addition, 32, 45969888, 1643050 ,65003, 7270,
Vector Addition, 32, 51641018, 2236206 ,95795, 14541,
Vector Addition, 32, 32594987, 1932573 ,77405, 15823,
Vector Addition, 32, 46616075, 2302494 ,110762, 12830,
Vector Addition, 32, 50018925, 1609264 ,64576, 7697,
Vector Addition, 32, 48195831, 1992872 ,91945, 7270,
Vector Addition, 32, 55390267, 1690519 ,78689, 7271,
Vector Addition, 32, 52733676, 1625515 ,64148, 14113,
Vector Addition, 32, 44099755, 1589165 ,73984, 9408,
Vector Addition, 32, 38033901, 1631502 ,81255, 8981,
Vector Addition, 32, 45541379, 2190875 ,93229, 17107,
Vector Addition, 32, 44364900, 1915893 ,70563, 8553,
Vector Addition, 32, 39051719, 1478830 ,64148, 19672,
Vector Addition, 32, 42946798, 1696078 ,73129, 21382,
Vector Addition, 32, 50565466, 1609265 ,62010, 8981,
Vector Addition, 32, 43885071, 1645188 ,65431, 8126,
Vector Addition, 32, 38198119, 2170775 ,85531, 8980,
Vector Addition, 32, 52126834, 2307625 ,103064, 13257,
Vector Addition, 32, 46250857, 1852173 ,70563, 8981,
Vector Addition, 32, 43753354, 1609692 ,67997, 7270,
Vector Addition, 32, 29297342, 1709336 ,71418, 7698,
Vector Addition, 32, 52968030, 2186171 ,89380, 8980,
Vector Addition, 32, 35873389, 1493371 ,62865, 7271,
Vector Addition, 32, 36476382, 2307625 ,119743, 7698,
Vector Addition, 32, 37360771, 1618673 ,72701, 12402,
Vector Addition, 32, 45422491, 1845757 ,70136, 7270,
Vector Addition, 32, 36238606, 2456021 ,92801, 8553,
Vector Addition, 32, 44678371, 1692230 ,72701, 14540,
Vector Addition, 32, 35263981, 2181467 ,105203, 8125,
Vector Addition, 32, 36517437, 1755094 ,67570, 8980,
Vector Addition, 32, 33800119, 1819671 ,79544, 8126,
Vector Addition, 32, 51233036, 2109620 ,76123, 8553,
Vector Addition, 32, 33535400, 3270704 ,69280, 11547,
Vector Addition, 32, 32848586, 1525445 ,66286, 7698,
Vector Addition, 32, 30527277, 1514326 ,66286, 6842,
Vector Addition, 32, 25242321, 1651174 ,67998, 20955,
Vector Addition, 32, 48866822, 1868423 ,84248, 22238,
Vector Addition, 32, 46752069, 2645901 ,116749, 7698,
Vector Addition, 32, 45003817, 1914610 ,80827, 9409,
Vector Addition, 32, 45239454, 2420525 ,121882, 8554,
Vector Addition, 32, 40590421, 1893655 ,73557, 12402,
Vector Addition, 32, 41679229, 1736277 ,92802, 11547,
Vector Addition, 32, 45283076, 1917176 ,90235, 20528,
Vector Addition, 32, 52588274, 1927867 ,74840, 8126,
Vector Addition, 32, 47710443, 2251174 ,121026, 10264,
Vector Addition, 32, 45289917, 1825657 ,79972, 7698,
Vector Addition, 32, 45798827, 2209692 ,110335, 8553,
Vector Addition, 64, 46129831, 1863720 ,72701, 24377,
Vector Addition, 64, 46399254, 1841481 ,73129, 16678,
Vector Addition, 64, 47309303, 2337133 ,135139, 10264,
Vector Addition, 64, 47195120, 1999286 ,85959, 11119,
Vector Addition, 64, 42989991, 1888523 ,78261, 19672,
Vector Addition, 64, 42583290, 1921453 ,85531, 10692,
Vector Addition, 64, 45301892, 1908623 ,88525, 9409,
Vector Addition, 64, 42186000, 2386741 ,103065, 8126,
Vector Addition, 64, 38896052, 1839770 ,80399, 9836,
Vector Addition, 64, 52467246, 1838060 ,79116, 29080,
Vector Addition, 64, 51705594, 1672558 ,76550, 10263,
Vector Addition, 64, 46759767, 2634354 ,115466, 8981,
Vector Addition, 64, 47665113, 2385886 ,110763, 11119,
Vector Addition, 64, 46478798, 2406841 ,108624, 37206,
Vector Addition, 64, 44474809, 1882108 ,81255, 7698,
Vector Addition, 64, 45368606, 1834638 ,74840, 2139,
Vector Addition, 64, 41272529, 1791874 ,79971, 2138,
Vector Addition, 64, 46424059, 2262721 ,100071, 2138,
Vector Addition, 64, 43870959, 1910761 ,79116, 2138,
Vector Addition, 64, 39604676, 2666855 ,135994, 5560,
Vector Addition, 64, 40384718, 1875694 ,77405, 2138,
Vector Addition, 64, 55650281, 2446185 ,112473, 2138,
Vector Addition, 64, 43969320, 1875266 ,73985, 2139,
Vector Addition, 64, 51403241, 1847041 ,77833, 2566,
Vector Addition, 64, 46167893, 2140840 ,99643, 7270,
Vector Addition, 64, 42211660, 1682393 ,72274, 2566,
Vector Addition, 64, 45833467, 1778615 ,73557, 2566,
Vector Addition, 64, 46659696, 3724016 ,131718, 2138,
Vector Addition, 64, 44009946, 2012543 ,75267, 1711,
Vector Addition, 64, 37271819, 1896648 ,80827, 7270,
Vector Addition, 64, 37667400, 1533142 ,65431, 2139,
Vector Addition, 64, 33687218, 1621238 ,104776, 1710,
Vector Addition, 64, 38027057, 2029222 ,92373, 4704,
Vector Addition, 64, 44234466, 1755522 ,69708, 2138,
Vector Addition, 64, 31162344, 1271417 ,56023, 4704,
Vector Addition, 64, -1209590584, 4375335 ,117605, 1711,
Vector Addition, 64, 36644023, 1577618 ,73985, 1711,
Vector Addition, 64, 35500902, 1345830 ,56878, 1283,
Vector Addition, 64, 38185717, 1347113 ,61582, 1283,
Vector Addition, 64, 33384010, 1367213 ,59871, 1283,
Vector Addition, 64, 34173889, 1328296 ,62865, 6415,
Vector Addition, 64, 31847446, 1343264 ,57733, 1710,
Vector Addition, 64, 32268687, 1642194 ,82965, 1711,
Vector Addition, 64, 32603969, 1406128 ,63721, 1711,
Vector Addition, 64, 47052284, 1657589 ,72274, 1283,
Vector Addition, 64, 39571319, 1453598 ,59872, 1711,
Vector Addition, 64, 43050717, 1444190 ,63720, 8125,
Vector Addition, 64, 50275089, 1639628 ,67569, 1711,
Vector Addition, 64, 39498190, 1954382 ,79116, 2138,
Vector Addition, 64, 37881654, 2052743 ,88524, 1711,
Vector Addition, 64, 35851150, 1524161 ,62438, 2566,
Vector Addition, 64, 36425063, 2046755 ,115039, 2138,
Vector Addition, 64, 36903608, 1587881 ,64576, 2994,
Vector Addition, 64, 37439888, 1799571 ,79116, 1711,
Vector Addition, 64, 36386574, 1872700 ,83821, 2138,
Vector Addition, 64, 41534254, 1863293 ,82109, 1283,
Vector Addition, 64, 44890062, 2618957 ,130863, 2994,
Vector Addition, 64, 45195834, 2262721 ,140271, 2139,
Vector Addition, 64, 31848302, 1849607 ,122737, 2566,
Vector Addition, 64, 40733684, 2671132 ,146258, 2138,
Vector Addition, 64, 46651570, 2366213 ,102637, 8125,
Vector Addition, 64, 43655422, 2356805 ,114184, 6414,
Vector Addition, 64, 39177877, 1691803 ,77833, 2139,
Vector Addition, 64, 32136969, 1768781 ,76122, 1710,
Vector Addition, 64, 37867971, 1847040 ,73985, 2138,
Vector Addition, 64, 40056280, 2498358 ,122737, 1711,
Vector Addition, 64, 43704602, 1853455 ,78261, 7698,
Vector Addition, 64, 44015935, 1942408 ,85531, 2138,
Vector Addition, 64, 45167610, 2527439 ,114612, 2138,
Vector Addition, 64, 45416076, 1906912 ,88097, 1283,
Vector Addition, 64, 56084779, 1820526 ,86814, 2139,
Vector Addition, 64, 45895905, 1973198 ,99644, 6415,
Vector Addition, 64, 57120131, 1856021 ,77406, 1711,
Vector Addition, 64, 50285353, 2431644 ,123165, 2566,
Vector Addition, 64, 50792978, 1784176 ,75267, 1711,
Vector Addition, 64, 46559624, 2028795 ,92373, 1711,
Vector Addition, 64, 40676807, 1905203 ,101781, 2566,
Vector Addition, 64, 44329405, 1915894 ,78688, 1283,
Vector Addition, 64, 43374025, 1973627 ,97077, 1710,
Vector Addition, 64, 46284642, 1740127 ,76978, 1283,
Vector Addition, 64, 50432893, 2253741 ,106486, 1710,
Vector Addition, 64, 49494619, 1797433 ,75267, 1711,
Vector Addition, 64, 48735531, 2297789 ,116750, 2139,
Vector Addition, 64, 40740099, 2215680 ,88524, 2138,
Vector Addition, 64, 51515289, 1819671 ,76550, 2138,
Vector Addition, 64, 49356058, 1797433 ,79116, 1283,
Vector Addition, 64, 52770028, 2400853 ,114612, 2139,
Vector Addition, 64, 43007525, 1949677 ,90236, 2138,
Vector Addition, 64, 48211654, 1828225 ,76122, 1283,
Vector Addition, 64, 46996688, 2374766 ,103065, 1710,
Vector Addition, 64, 43654567, 2007411 ,90235, 2139,
Vector Addition, 64, 42474667, 7927863 ,114611, 1283,
Vector Addition, 64, 43754210, 2202850 ,138132, 2138,
Vector Addition, 64, 43361195, 1853883 ,85959, 1711,
Vector Addition, 64, 51058552, 1899215 ,76122, 2139,
Vector Addition, 64, 48853565, 1886385 ,90663, 2138,
Vector Addition, 64, 52767033, 2135707 ,103065, 2139,
Vector Addition, 64, 50888346, 1770918 ,76123, 1283,
Vector Addition, 64, 46679368, 1921881 ,78688, 1710,
Vector Addition, 64, 44848578, 1906913 ,85958, 2138,
Vector Addition, 128, 44801964, 2201566 ,88097, 2565,
Vector Addition, 128, 41590278, 1891089 ,82538, 2566,
Vector Addition, 128, 48052567, 2636919 ,133000, 2139,
Vector Addition, 128, 46768321, 1921025 ,84248, 2565,
Vector Addition, 128, 43981294, 2352528 ,86814, 2993,
Vector Addition, 128, 39681226, 1623377 ,67142, 2139,
Vector Addition, 128, 40106742, 1580612 ,70135, 7698,
Vector Addition, 128, 36106034, 1554097 ,68425, 2139,
Vector Addition, 128, 38468825, 1920170 ,86386, 2138,
Vector Addition, 128, 44402534, 1726442 ,79971, 13257,
Vector Addition, 128, 37433046, 2014681 ,110335, 2566,
Vector Addition, 128, 39650008, 1703777 ,84248, 3421,
Vector Addition, 128, 46183288, 2161368 ,100926, 6415,
Vector Addition, 128, 39684219, 1735423 ,72701, 2994,
Vector Addition, 128, 35185720, 1513042 ,71419, 2566,
Vector Addition, 128, 35807530, 2258016 ,112901, 2566,
Vector Addition, 128, 37657136, 2129722 ,109479, 13257,
Vector Addition, 128, 36580302, 2125872 ,93656, 2566,
Vector Addition, 128, 37864121, 1752528 ,72274, 1710,
Vector Addition, 128, 37360772, 1755094 ,81255, 5560,
Vector Addition, 128, 41117291, 1935993 ,96222, 14968,
Vector Addition, 128, 40640884, 2231502 ,92802, 2138,
Vector Addition, 128, 38985860, 1633213 ,73557, 9836,
Vector Addition, 128, 41977304, 1506627 ,66287, 2138,
Vector Addition, 128, 53550068, 1717034 ,66714, 2139,
Vector Addition, 128, 43923134, 1702066 ,77833, 2138,
Vector Addition, 128, 35423496, 1612686 ,74412, 7270,
Vector Addition, 128, 39778732, 1570348 ,73557, 1711,
Vector Addition, 128, 36255286, 1701638 ,69280, 1711,
Vector Addition, 128, 36183437, 2336706 ,109479, 5560,
Vector Addition, 128, 36986147, 1534425 ,67570, 1710,
Vector Addition, 128, 36788570, 1598147 ,71418, 2566,
Vector Addition, 128, 39933543, 1540412 ,68853, 5560,
Vector Addition, 128, 41519286, 2234496 ,89380, 1711,
Vector Addition, 128, 34717866, 2163933 ,115467, 2566,
Vector Addition, 128, 54702599, 2426941 ,134711, 7698,
Vector Addition, 128, 49219210, 2569777 ,125731, 8125,
Vector Addition, 128, 49446721, 1838061 ,72273, 3422,
Vector Addition, 128, 41406814, 2074125 ,84248, 2566,
Vector Addition, 128, 41253712, 2064290 ,109907, 8553,
Vector Addition, 128, 35046305, 2163078 ,106058, 7698,
Vector Addition, 128, 37579304, 1583178 ,84248, 2993,
Vector Addition, 128, 35431621, 2306770 ,106914, 5559,
Vector Addition, 128, 35565050, 1841480 ,81255, 2138,
Vector Addition, 128, 42952357, 1604560 ,72274, 2993,
Vector Addition, 128, 39459701, 1537418 ,67998, 5987,
Vector Addition, 128, 37334684, 1658873 ,91090, 2138,
Vector Addition, 128, 39874527, 1804702 ,90663, 1710,
Vector Addition, 128, 41496621, 2216962 ,118461, 1711,
Vector Addition, 128, 45979296, 1865002 ,85531, 3421,
Vector Addition, 128, 52187561, 1937277 ,90662, 2994,
Vector Addition, 128, 46206382, 2473982 ,138560, 2138,
Vector Addition, 128, 49141376, 1952244 ,87669, 5560,
Vector Addition, 128, 49388987, 2320027 ,132573, 2565,
Vector Addition, 128, 45943374, 2486384 ,134284, 2139,
Vector Addition, 128, 38325133, 5414964 ,1858587, 8553,
Vector Addition, 128, 44491914, 2148965 ,96650, 1283,
Vector Addition, 128, 49310728, 2544118 ,116322, 1711,
Vector Addition, 128, 46356060, 2159229 ,101354, 5559,
Vector Addition, 128, 44605243, 2430790 ,100926, 1283,
Vector Addition, 128, 47422631, 1729008 ,79544, 856,
Vector Addition, 128, 47911442, 2145543 ,78261, 1283,
Vector Addition, 128, 49536529, 2586456 ,137705, 8553,
Vector Addition, 128, 41547939, 2450889 ,130435, 2138,
Vector Addition, 128, 42327554, 1938558 ,85104, 1283,
Vector Addition, 128, 49572024, 2244760 ,133428, 5131,
Vector Addition, 128, 53568458, 2421809 ,98360, 855,
Vector Addition, 128, 47478655, 1696934 ,75267, 1283,
Vector Addition, 128, 41835323, 1705915 ,71846, 5987,
Vector Addition, 128, 41855851, 2441481 ,143692, 1711,
Vector Addition, 128, 51985280, 1988167 ,78689, 855,
Vector Addition, 128, 45744514, 2326441 ,103493, 1283,
Vector Addition, 128, 48668391, 1976620 ,84676, 6415,
Vector Addition, 128, 44282791, 2024946 ,90235, 855,
Vector Addition, 128, 46219640, 1899213 ,79117, 1283,
Vector Addition, 128, 47312725, 1863719 ,84248, 5559,
Vector Addition, 128, 56501314, 1881680 ,77833, 1283,
Vector Addition, 128, 41515010, 1772201 ,87669, 4704,
Vector Addition, 128, 45050004, 2227226 ,133856, 5560,
Vector Addition, 128, 41957204, 1813256 ,80399, 1283,
Vector Addition, 128, 41033470, 1852601 ,78688, 856,
Vector Addition, 128, 44351216, 2034354 ,91518, 1710,
Vector Addition, 128, 48583715, 2393583 ,100499, 1711,
Vector Addition, 128, 45747936, 1919742 ,80399, 13685,
Vector Addition, 128, 43984288, 1770918 ,73557, 1711,
Vector Addition, 128, 49648574, 1896222 ,81682, 4277,
Vector Addition, 128, 44110874, 1692229 ,73557, 1283,
Vector Addition, 128, 47356346, 1812828 ,85103, 1283,
Vector Addition, 128, 45490487, 2604418 ,121881, 5559,
Vector Addition, 128, 39698333, 1697361 ,65432, 1283,
Vector Addition, 128, 37618648, 1642195 ,72701, 1710,
Vector Addition, 128, 39454570, 2329436 ,76122, 1711,
Vector Addition, 128, 36520003, 1577619 ,59871, 856,
Vector Addition, 128, 37742668, 1272700 ,51319, 1711,
Vector Addition, 128, 54812077, 1951389 ,56023, 427,
Vector Addition, 128, 1293910839, 1415108 ,53030, 3849,
Vector Addition, 128, 30579451, 1633214 ,68852, 856,
Vector Addition, 128, 31101190, 1437776 ,55595, 428,
Vector Addition, 128, 35112163, 1324875 ,53456, 3421,
Vector Addition, 128, 34188000, 1436065 ,62865, 855,
Vector Addition, 256, 34010525, 1374482 ,59016, 1710,
Vector Addition, 256, 33157354, 1381325 ,52601, 3421,
Vector Addition, 256, 34636611, 1336421 ,59872, 7698,
Vector Addition, 256, 43819213, 1808552 ,67997, 2565,
Vector Addition, 256, 40894055, 1820526 ,62010, 3849,
Vector Addition, 256, 40855993, 1394582 ,60299, 9408,
Vector Addition, 256, 42714581, 2133996 ,75268, 2566,
Vector Addition, 256, 39806102, 1718317 ,77405, 5559,
Vector Addition, 256, 38489352, 1669993 ,67569, 6415,
Vector Addition, 256, 38399973, 1759373 ,72273, 1283,
Vector Addition, 256, 39840741, 1837204 ,87242, 1710,
Vector Addition, 256, 37182439, 1632359 ,61154, 5559,
Vector Addition, 256, 39122709, 1649892 ,67569, 2138,
Vector Addition, 256, 38710450, 1510904 ,63293, 2566,
Vector Addition, 256, 43748650, 2088666 ,88524, 5132,
Vector Addition, 256, 41575309, 1844047 ,62865, 9408,
Vector Addition, 256, 44876375, 2715180 ,134283, 2993,
Vector Addition, 256, 40165759, 2068566 ,73129, 4704,
Vector Addition, 256, 36351078, 1507055 ,64148, 6414,
Vector Addition, 256, 39873670, 1715323 ,67997, 2138,
Vector Addition, 256, 36844592, 1575907 ,69280, 2138,
Vector Addition, 256, 37436894, 2082679 ,91518, 5560,
Vector Addition, 256, 39260841, 1622523 ,73556, 1710,
Vector Addition, 256, 35086077, 2213968 ,93229, 12830,
Vector Addition, 256, 51308730, 1998003 ,78688, 7698,
Vector Addition, 256, 47721136, 2526156 ,115039, 7270,
Vector Addition, 256, 46118285, 1918886 ,77406, 1710,
Vector Addition, 256, 44750646, 2427795 ,74840, 7698,
Vector Addition, 256, 49309017, 2461580 ,116322, 9836,
Vector Addition, 256, 46879082, 1898360 ,83820, 1283,
Vector Addition, 256, 45757771, 2787454 ,108624, 2993,
Vector Addition, 256, 55132391, 1872700 ,85959, 6842,
Vector Addition, 256, 47689916, 1710618 ,79544, 1711,
Vector Addition, 256, 46861121, 1862864 ,85103, 2994,
Vector Addition, 256, 57865105, 1885957 ,80827, 8125,
Vector Addition, 256, 47325555, 2013398 ,76123, 3422,
Vector Addition, 256, 44136533, 1917604 ,82537, 2566,
Vector Addition, 256, 46882076, 2233213 ,110335, 6842,
Vector Addition, 256, 38499189, 2613398 ,122737, 27370,
Vector Addition, 256, 53793405, 24427209 ,117178, 11119,
Vector Addition, 256, 55410367, 3467424 ,1474554, 8553,
Vector Addition, 256, 11068986, 15953232 ,153100, 14968,
Vector Addition, 256, 79765731, 3126156 ,158660, 2139,
Vector Addition, 256, 94356882, 2631360 ,102209, 2138,
Vector Addition, 256, 135950153, 1926585 ,80826, 5559,
Vector Addition, 256, 64433026, 3036777 ,123164, 3421,
Vector Addition, 256, 57290336, 1897077 ,78260, 2566,
Vector Addition, 256, 58706729, 2015537 ,89807, 7270,
Vector Addition, 256, 49317569, 2633925 ,116322, 6415,
Vector Addition, 256, 55226047, 2535565 ,116322, 8553,
Vector Addition, 256, 49951782, 2129292 ,83393, 10691,
Vector Addition, 256, 53059975, 2468851 ,113756, 6842,
Vector Addition, 256, 46885071, 2824232 ,128296, 8125,
Vector Addition, 256, 50509445, 3322877 ,145403, 2138,
Vector Addition, 256, 70301304, 3189450 ,220669, 5987,
Vector Addition, 256, 54286490, 1853883 ,73985, 19672,
Vector Addition, 256, 46069105, 1607555 ,61154, 1711,
Vector Addition, 256, 39517007, 2156663 ,104776, 5987,
Vector Addition, 256, 38936680, 1731147 ,142409, 2994,
Vector Addition, 256, 41897760, 1615680 ,72273, 4704,
Vector Addition, 256, 39059417, 2094224 ,107342, 3849,
Vector Addition, 256, 37574170, 1750819 ,73984, 1710,
Vector Addition, 256, 39461839, 2131432 ,107769, 2566,
Vector Addition, 256, 42860411, 2231502 ,103065, 8553,
Vector Addition, 256, 44314437, 1985601 ,71846, 1282,
Vector Addition, 256, 40431760, 1675978 ,69280, 6842,
Vector Addition, 256, 40209807, 1592586 ,60727, 5559,
Vector Addition, 256, 48031612, 2246470 ,87242, 6415,
Vector Addition, 256, 35936681, 2318316 ,97078, 3849,
Vector Addition, 256, 52885921, 2588167 ,119743, 8553,
Vector Addition, 256, 49917997, 1702921 ,66287, 7697,
Vector Addition, 256, 36312590, 1726442 ,88097, 1711,
Vector Addition, 256, 36592703, 2249891 ,72701, 1710,
Vector Addition, 256, 76173004, 2280682 ,93657, 12830,
Vector Addition, 256, 55208086, 5810117 ,119743, 2138,
Vector Addition, 256, 40773883, 2017248 ,92373, 2566,
Vector Addition, 256, 41998688, 2004417 ,63293, 5987,
Vector Addition, 256, 42281795, 1623805 ,66714, 6843,
Vector Addition, 256, 42685500, 2149393 ,70135, 1711,
